specialisation,subspecialisation,name,lga,workspaceName,latitude,longitude
Asset,Feedlot,H R & C B & S R Hatton,Western Downs,Western Downs Asset Model,-26.12663755,150.047231
Asset,Feedlot,Willoise Grazing Co Pty Ltd,Western Downs,Western Downs Asset Model,-26.12282603,150.1199509
Asset,Feedlot,"D J, N E, S L Stiller",Western Downs,Western Downs Asset Model,-26.26798873,150.1559639
Asset,Feedlot,R  & C Stiller,Western Downs,Western Downs Asset Model,-26.23481994,150.1639653
Asset,Feedlot,Beef Connect Pty Ltd,Western Downs,Western Downs Asset Model,-26.11359084,150.1660962
Asset,Feedlot,C J & C M Brosnan,Western Downs,Western Downs Asset Model,-26.24524722,150.1822939
Asset,Feedlot,D F & R A & T A Stiller,Western Downs,Western Downs Asset Model,-26.29972831,150.1833289
Asset,Fuel Depot,Roma,Maranoa,Maranoa Asset Model,-26.57910347,148.7754898
Asset,Fuel Depot,Roma,Maranoa,Maranoa Asset Model,-26.57942009,148.7765656
Asset,Agricultural Service,Clipex - Roma,Maranoa,Maranoa Asset Model,-26.58120638,148.7766543
Asset,Agricultural Service,RDO Equipment - Roma,Maranoa,Maranoa Asset Model,-26.57968867,148.7779115
Asset,Agricultural Service,Brown and Hurley - Roma,Maranoa,Maranoa Asset Model,-26.58037044,148.7782695
Asset,TAFE,Queensland Roma campus,Maranoa,Maranoa Asset Model,-26.567041,148.77937
Asset,Agricultural Service,Valmec - Roma,Maranoa,Maranoa Asset Model,-26.58254721,148.7821344
Asset,Regional Delivery Partner,QLD Department of Agriculture and Fisheries - Roma,Maranoa,Maranoa Asset Model,-26.56964968,148.78697
Asset,University,Country Universities Centre - Maranoa,Maranoa,Maranoa Asset Model,-26.56857776,148.7885409
Asset,Substation,Roma,Maranoa,Maranoa Asset Model,-26.57811532,148.8397943
Asset,Natural Gas Power Station,Roma,Maranoa,Maranoa Asset Model,-26.577201,148.840199
Asset,Wheat Farm,Kalyx Narrabri,Maranoa,Maranoa Asset Model,-26.57784,148.54036
Asset,Wheat Farm,Kalyx Narrabri,Maranoa,Maranoa Asset Model,-26.57784,148.54036
Asset,Feedlot,McIntyre Agriculture Pty Ltd,Maranoa,Maranoa Asset Model,-26.74842964,148.5637056
Asset,Feedlot,Shaun Nicholas Nolan,Maranoa,Maranoa Asset Model,-26.52968123,148.581851
Asset,Feedlot,Michael Charles & Jennifer Helen Reddan,Maranoa,Maranoa Asset Model,-27.03454099,148.64142
Asset,Feedlot,2DE Pty Ltd,Maranoa,Maranoa Asset Model,-26.78335746,148.685092
Asset,Feedlot,Jeremy and Julie Shaw,Maranoa,Maranoa Asset Model,-25.91069597,148.7823028
Asset,Feedlot,Lawson Kemp,Maranoa,Maranoa Asset Model,-27.51649497,148.3867966
Asset,Feedlot,Ludcke Pty Ltd,Maranoa,Maranoa Asset Model,-27.31937057,149.4413124
Asset,Wheat Farm,Kalyx Narrabri,Maranoa,Maranoa Asset Model,-27.20001,149.04539
Asset,Wheat Farm,Kalyx Narrabri,Maranoa,Maranoa Asset Model,-27.20001,149.04539
Asset,Feedlot,G L & S L Ware,Maranoa,Maranoa Asset Model,-27.14957123,149.1150987
Asset,Feedlot,TOALKI PASTORAL COY Pty Ltd,Maranoa,Maranoa Asset Model,-27.04328698,149.0938253
Asset,Feedlot,Matthew Parkinson,Maranoa,Maranoa Asset Model,-27.00297144,149.6264867
Asset,Feedlot,Donoghue Farming Company,Maranoa,Maranoa Asset Model,-26.98915662,148.9733943
Asset,Feedlot,David McInnerney,Maranoa,Maranoa Asset Model,-26.9717022,149.3088595
Asset,Feedlot,Cameron Colley,Maranoa,Maranoa Asset Model,-26.9174647,148.9255659
Asset,Feedlot,I B Price,Maranoa,Maranoa Asset Model,-26.75584615,149.4457603
Asset,Feedlot,Shane Roy & Melissa Jane Elliott,Maranoa,Maranoa Asset Model,-26.71699742,149.6069406
Asset,Feedlot,Yarrawonga Waco Pty Ltd,Maranoa,Maranoa Asset Model,-26.6585149,149.2222576
Asset,Hydrogen Hub,APA Renewable Methane Demonstration Project,Maranoa,Maranoa Asset Model,-26.58425,149.186304
Asset,Feedlot,G A & M A Maunder,Maranoa,Maranoa Asset Model,-26.49673208,149.1907475
Asset,Feedlot,Colin William Maunder,Maranoa,Maranoa Asset Model,-26.49442797,149.2669786
Asset,Substation,Blythdale,Maranoa,Maranoa Asset Model,-26.46930682,149.0274547
Asset,Substation,Gas processing facility,Maranoa,Maranoa Asset Model,-26.45359855,149.021518
Asset,Gas Field,Roma,Maranoa,Maranoa Asset Model,-26.44887807,149.179931
Asset,Feedlot,Glenn Douglas Keegan and Bruce Neville Keegan,Maranoa,Maranoa Asset Model,-26.4398066,149.169605
Asset,Substation,Clifford Creek,Maranoa,Maranoa Asset Model,-26.35376513,149.3848762
Asset,Feedlot,Australian Country Choice Pty Ltd,Maranoa,Maranoa Asset Model,-26.3428417,148.9290966
Asset,Battery Energy Storage System,Wandoan South BESS Stage 2,Maranoa,Maranoa Asset Model,-26.311617,149.815884
Asset,Feedlot,GLEN ARDEN CATTLE COMPANY Pty Ltd,Maranoa,Maranoa Asset Model,-26.18069733,149.0468082
Asset,Substation,,Maranoa,Maranoa Asset Model,-25.62128983,148.9400875
Asset,Substation,Fairview West,Maranoa,Maranoa Asset Model,-25.60718498,148.9246759
Asset,Feedlot,Daniel Campbell Penfold,Western Downs,Western Downs Asset Model,-27.61995247,149.4958108
Asset,Feedlot,D C Penfold,Western Downs,Western Downs Asset Model,-27.54635273,149.5098938
Asset,Feedlot,Scholefields Boulia Pty Ltd,Western Downs,Western Downs Asset Model,-27.39661511,149.5969238
Asset,Feedlot,Kerriett Pastoral Pty Ltd,Western Downs,Western Downs Asset Model,-27.48831251,149.6814122
Asset,Wheat Farm,Kalyx Narrabri,Western Downs,Western Downs Asset Model,-27.62452,149.86203
Asset,Wheat Farm,Kalyx Narrabri,Western Downs,Western Downs Asset Model,-27.62449,149.86205
Asset,Feedlot,Scott Attwooll,Western Downs,Western Downs Asset Model,-27.26234616,149.8887646
Asset,Feedlot,Michael McCosker and Louise McCosker,Western Downs,Western Downs Asset Model,-27.63500776,149.9052821
Asset,Feedlot,Corack Cattle Company Pty Ltd,Western Downs,Western Downs Asset Model,-27.29178222,149.9390319
Asset,Feedlot,Cara Jane Hay & Cameron Thomas Hay,Western Downs,Western Downs Asset Model,-27.55755689,150.0670313
Asset,Feedlot,G & H Dales,Western Downs,Western Downs Asset Model,-27.37195359,150.1105149
Asset,Feedlot,Raymond Douglas Moffatt,Western Downs,Western Downs Asset Model,-27.16701469,150.314936
Asset,Feedlot,Robyn  Alison Verney,Western Downs,Western Downs Asset Model,-27.15395547,149.7307908
Asset,Feedlot,Scott Bridle,Western Downs,Western Downs Asset Model,-27.08976631,149.7272988
Asset,Feedlot,M W Duffield,Goondiwindi,Goondiwindi Asset Model,-27.82041766,150.3146645
Asset,Feedlot,Brown & Sons Farming Pty Ltd,Western Downs,Western Downs Asset Model,-27.783572,150.3090213
Asset,Feedlot,AUSTRALIAN COUNTRY CHOICE FEEDLOTS PTY LTD,Western Downs,Western Downs Asset Model,-27.67138581,150.5005184
Asset,Feedlot,Donald Robert & Patsy Lee Cameron,Western Downs,Western Downs Asset Model,-27.81757473,150.2631002
Asset,Feedlot,Fucheng Woodlands Pty Ltd,Western Downs,Western Downs Asset Model,-27.96928679,149.6520741
Asset,Feedlot,J Brownlie,Western Downs,Western Downs Asset Model,-27.78698815,149.7026625
Asset,Feedlot,Bimbil Pty Ltd,Western Downs,Western Downs Asset Model,-27.78646927,150.0687444
Asset,Feedlot,J C & L D & P J Coggan,Western Downs,Western Downs Asset Model,-27.74541856,149.7662734
Asset,Feedlot,Rodney John Apelt and Kylie Ann Apelt,Western Downs,Western Downs Asset Model,-27.45065644,150.3958764
Asset,Feedlot,R N Bridle,Western Downs,Western Downs Asset Model,-27.36131545,150.7435442
Asset,Feedlot,M & M T Gibson,Western Downs,Western Downs Asset Model,-27.30131509,150.8164762
Asset,Solar Farm,Beelbee Solar Farm,Western Downs,Western Downs Asset Model,-27.14895222,150.822693
Asset,Substation,Jordan,Western Downs,Western Downs Asset Model,-27.1085891,150.712523
Asset,Battery Energy Storage System,Sixteen Mile Solar Farm,Western Downs,Western Downs Asset Model,-26.995539,150.700392
Asset,Battery Energy Storage System,Sixteen Mile,Western Downs,Western Downs Asset Model,-26.99565842,150.7003856
Asset,Battery Energy Storage System,Western Downs Green,Western Downs,Western Downs Asset Model,-27.00787146,150.7275677
Asset,Battery Energy Storage System,Western Downs Green Power Hub,Western Downs,Western Downs Asset Model,-27.00777251,150.7275759
Asset,Feedlot,ISON HAULAGE Pty Ltd,Western Downs,Western Downs Asset Model,-27.02247346,150.7723473
Asset,Feedlot,Neil and Robyn Rogers,Toowoomba,Toowoomba Asset Model,-27.15749156,151.9310785
Asset,Feedlot,N A Smoothy,Toowoomba,Toowoomba Asset Model,-27.22548235,152.0141593
Asset,Feedlot,N C & A S & R N & N M Woodland,Toowoomba,Toowoomba Asset Model,-27.34961931,151.7336748
Asset,Feedlot,Christopher Bruce & Felicity Ruth Bartlett,Toowoomba,Toowoomba Asset Model,-27.20288531,151.52346
Asset,Feedlot,DA & JF Camm Pty Ltd,Toowoomba,Toowoomba Asset Model,-27.18437443,151.5270069
Asset,Feedlot,D A & J F Camm Pty Ltd,Toowoomba,Toowoomba Asset Model,-27.16584937,151.543046
Asset,Feedlot,Carrigan AG Pty Ltd,Toowoomba,Toowoomba Asset Model,-27.19911521,151.5489638
Asset,Feedlot,B Morgan,Toowoomba,Toowoomba Asset Model,-27.12808549,151.5590031
Asset,Feedlot,Double D Cattle Co. Pty Ltd,Toowoomba,Toowoomba Asset Model,-27.17646956,151.5951863
Asset,Feedlot,B Morgan,Toowoomba,Toowoomba Asset Model,-27.15216665,151.6078064
Asset,Feedlot,ELLERSLIE FREE RANGE FARMS PTY. LTD.,Toowoomba,Toowoomba Asset Model,-27.25761147,151.608176
Asset,Feedlot,Grant Wieck,Toowoomba,Toowoomba Asset Model,-27.26679621,151.6447623
Asset,Feedlot,D A & J F Camm Pty Ltd,Toowoomba,Toowoomba Asset Model,-27.15457215,151.4735994
Asset,Substation,Tangkam,Toowoomba,Toowoomba Asset Model,-27.47958738,151.6696263
Asset,Substation,Oakey,Toowoomba,Toowoomba Asset Model,-27.41960458,151.6795076
Asset,Natural Gas Power Station,Oakey,Toowoomba,Toowoomba Asset Model,-27.41834016,151.6797053
Asset,Solar Farm,Oakey Solar Farm (Stage 2),Toowoomba,Toowoomba Asset Model,-27.46231484,151.7002551
Asset,Abattoir,Oakey Beef Exports,Toowoomba,Toowoomba Asset Model,-27.42596469,151.7020944
Asset,Feedlot,Mr Francis Corbett,Toowoomba,Toowoomba Asset Model,-27.57211924,151.7054013
Asset,Substation,Oakey,Toowoomba,Toowoomba Asset Model,-27.42938475,151.7070612
Asset,Feedlot,A C Pentecost,Toowoomba,Toowoomba Asset Model,-27.38899799,151.7145334
Asset,Feedlot,Black Enterprises (Aust) Pty Ltd,Toowoomba,Toowoomba Asset Model,-27.48692535,151.7500826
Asset,Feedlot,P C & P K Halford,Toowoomba,Toowoomba Asset Model,-27.59944279,151.5411721
Asset,Feedlot,Swift Australia Pty Ltd,Toowoomba,Toowoomba Asset Model,-27.51583842,151.612005
Asset,Solar Farm,Oakey Solar Farm (Stage 1),Toowoomba,Toowoomba Asset Model,-27.4125147,151.6572881
Asset,Feedlot,Kerwee Lot Feeders Pty Ltd,Toowoomba,Toowoomba Asset Model,-27.38249514,151.5389959
Asset,Abattoir,JBS Beef City Processing Plant,Toowoomba,Toowoomba Asset Model,-27.5308239,151.6229876
Asset,Feedlot,G C & M N Cooke,Toowoomba,Toowoomba Asset Model,-27.33542706,151.6370004
Asset,Feedlot,Fed-Up Feedlot Pty Ltd,Toowoomba,Toowoomba Asset Model,-27.46886001,151.1893039
Asset,Feedlot,Mort & Co Lot Feeders Pty Ltd,Toowoomba,Toowoomba Asset Model,-27.41464188,151.1342797
Asset,Major Project,Circularising fertiliser production in CQ enabling the bioeconomy,Toowoomba,Toowoomba Asset Model,-27.40543755,151.134058
Asset,Feedlot,The North Australian Pastoral Co. Pty Ltd,Toowoomba,Toowoomba Asset Model,-27.3131711,151.4455195
Asset,Feedlot,Yallara Livestock Pty Ltd,Toowoomba,Toowoomba Asset Model,-27.67023917,150.8672057
Asset,Feedlot,AUSTRALIAN COUNTRY CHOICE HOLDINGS Pty Ltd,Toowoomba,Toowoomba Asset Model,-27.68234755,150.9123553
Asset,Feedlot,McNamee Partners Pty Ltd,Toowoomba,Toowoomba Asset Model,-27.78515336,151.2810653
Asset,Wheat Farm,Kalyx Narrabri,Toowoomba,Toowoomba Asset Model,-27.63021,151.2964
Asset,Feedlot,Napier Property Group Pty Ltd,Toowoomba,Toowoomba Asset Model,-28.14043862,151.1336265
Asset,Feedlot,D M Fletcher,Toowoomba,Toowoomba Asset Model,-28.09479044,151.2008716
Asset,Feedlot,Simon Booth & Fiona Elder,Toowoomba,Toowoomba Asset Model,-28.09348026,151.2174089
Asset,Feedlot,J T Rural Pty Ltd,Toowoomba,Toowoomba Asset Model,-28.08577073,151.1763727
Asset,Solar Farm,Bulli Creek Solar Farm (stage 2),Toowoomba,Toowoomba Asset Model,-28.07108918,150.9278832
Asset,Feedlot,Russell Sydney & Kim Maree Stevens,Toowoomba,Toowoomba Asset Model,-28.03725208,151.2102257
Asset,Solar Farm,Bulli Creek Solar Farm (stage 1),Toowoomba,Toowoomba Asset Model,-28.02108918,150.8778832
Asset,Substation,Millmerran,Toowoomba,Toowoomba Asset Model,-27.96524788,151.2743129
Asset,Fossil Fuel Power Station,Millmerran,Toowoomba,Toowoomba Asset Model,-27.961542,151.278949
Asset,Wind Farm,Captains Mountain Wind farm,Toowoomba,Toowoomba Asset Model,-27.938684,151.13234
Asset,Substation,Bulli Creek,Toowoomba,Toowoomba Asset Model,-27.92111759,150.8431069
Asset,Feedlot,Mort & Co Lot Feeders Pty Ltd,Toowoomba,Toowoomba Asset Model,-27.77003543,151.2114419
Asset,Battery Energy Storage System,Punch's Creek Renewable Project,Toowoomba,Toowoomba Asset Model,-27.960955,151.38684
Asset,Renewable Energy Zone,Southern Downs,Toowoomba,Toowoomba Asset Model,-27.96005504,151.5417072
Asset,Solar Farm,Punch's Creek Renewable Project Stage 2,Toowoomba,Toowoomba Asset Model,-27.947625,151.408604
Asset,Solar Farm,Punch's Creek Renewable Project Stage 1,Toowoomba,Toowoomba Asset Model,-27.945486,151.371481
Asset,Feedlot,Broadwater Downs Pty Ltd,Toowoomba,Toowoomba Asset Model,-27.90624592,151.5388977
Asset,Feedlot,"C M & C J, A D & T J Waugh",Toowoomba,Toowoomba Asset Model,-27.56832781,150.883834
Asset,Feedlot,C J & C M Winter,Toowoomba,Toowoomba Asset Model,-27.61947184,151.7944117
Asset,Feedlot,Alpair Pty Ltd,Toowoomba,Toowoomba Asset Model,-27.80720502,151.7301229
Asset,Wheat Farm,Kalyx Narrabri,Toowoomba,Toowoomba Asset Model,-27.75648449,151.4435285
Asset,Substation,Yarranlea,Toowoomba,Toowoomba Asset Model,-27.72188459,151.5314089
Asset,Solar Farm,Maryrorough (Brigalow) Solar Farm,Toowoomba,Toowoomba Asset Model,-27.70960574,151.5456498
Asset,Solar Farm,Yarranlea Solar Farm,Toowoomba,Toowoomba Asset Model,-27.70934404,151.5331238
Asset,Solar Farm,Kumbarilla Renewable Energy Park,Western Downs,Western Downs Asset Model,-27.25127,150.9414
Asset,Substation,Ruby Jo,Western Downs,Western Downs Asset Model,-27.23206195,150.8548045
Asset,Substation,Kumbarilla Park,Western Downs,Western Downs Asset Model,-27.23048911,150.8515715
Asset,Solar Farm,Dalby Hybrid Power Plant,Western Downs,Western Downs Asset Model,-27.21389201,151.3118977
Asset,Feedlot,N L & B S Wirth,Western Downs,Western Downs Asset Model,-27.18533448,151.0002746
Asset,Feedlot,"A, D, and  T  Leerentveld",Western Downs,Western Downs Asset Model,-27.18393809,151.1719119
Asset,Fuel Depot,Dalby,Western Downs,Western Downs Asset Model,-27.18381882,151.2373352
Asset,Feedlot,Bevan Albert Vagg & Kym Andrea Vagg,Western Downs,Western Downs Asset Model,-27.15917137,151.1826318
Asset,Natural Gas Power Station,Darling Downs,Western Downs,Western Downs Asset Model,-27.11686167,150.8941575
Asset,Substation,Braemar,Western Downs,Western Downs Asset Model,-27.114229,150.9002875
Asset,Solar Farm,Darling Downs Solar Farm,Western Downs,Western Downs Asset Model,-27.11304799,150.8788432
Asset,Natural Gas Power Station,Braemar 2,Western Downs,Western Downs Asset Model,-27.11281127,150.9048783
Asset,Natural Gas Power Station,Braemar 1,Western Downs,Western Downs Asset Model,-27.11093403,150.9053369
Asset,Feedlot,Wambo Cattle Company Pty Ltd,Western Downs,Western Downs Asset Model,-27.09262776,150.9090856
Asset,Substation,Daandine,Western Downs,Western Downs Asset Model,-27.08643565,150.9444671
Asset,Natural Gas Power Station,Daandine,Western Downs,Western Downs Asset Model,-27.08631997,150.9430055
Asset,Feedlot,Sandalwood Feedlot Pty Ltd,Western Downs,Western Downs Asset Model,-27.13674349,151.4282397
Asset,Substation,Dalby,Western Downs,Western Downs Asset Model,-27.21436396,151.3098525
Asset,Regional Delivery Partner,Darling Downs Cotton Growers’ Inc.,Western Downs,Western Downs Asset Model,-27.18217418,151.2619101
Asset,Regional Delivery Partner,QLD Department of Agriculture and Fisheries - Dalby,Western Downs,Western Downs Asset Model,-27.18313042,151.2633221
Asset,University,Queensland Agricultural Training Colleges - Dalby,Western Downs,Western Downs Asset Model,-27.15200144,151.2912881
Asset,Regional Delivery Partner,Woods Group - Dalby,Western Downs,Western Downs Asset Model,-27.18071693,151.238087
Asset,Feedlot,James Lionel Hurley and Andrea Weiss,Western Downs,Western Downs Asset Model,-26.70235387,151.039725
Asset,Wheat Farm,Kalyx Narrabri,Western Downs,Western Downs Asset Model,-27.03761,151.08084
Asset,Wheat Farm,Kalyx Narrabri,Western Downs,Western Downs Asset Model,-27.03761,151.08084
Asset,Wheat Farm,Kalyx Narrabri,Western Downs,Western Downs Asset Model,-27.03761,151.08084
Asset,Feedlot,Kia-Ora Cattle,Western Downs,Western Downs Asset Model,-26.6599664,151.1280713
Asset,Solar Farm,Jimbour East Solar Farm,Western Downs,Western Downs Asset Model,-26.90127804,151.2289131
Asset,Wind Farm,Wambo Wind Farm (Stage 2),Western Downs,Western Downs Asset Model,-26.61067063,151.2365354
Asset,Wind Farm,Wambo Wind Farm (Stage 1),Western Downs,Western Downs Asset Model,-26.683,151.25186
Asset,Feedlot,James Ashton Fletcher,Western Downs,Western Downs Asset Model,-26.89660423,151.2531218
Asset,Feedlot,Jamie Green and Alexis Green,Western Downs,Western Downs Asset Model,-27.04169997,151.2875357
Asset,Feedlot,Aronui Feedlots Pty Ltd,Western Downs,Western Downs Asset Model,-27.02670658,151.3268775
Asset,Battery Energy Storage System,Wambo Wind Farm,Western Downs,Western Downs Asset Model,-26.783,151.35186
Asset,Feedlot,PINNACLE WAGYU Pty Ltd,Western Downs,Western Downs Asset Model,-27.02848963,151.3697694
Asset,Feedlot,Maree Leanne Densley,Western Downs,Western Downs Asset Model,-26.96615096,151.3804293
Asset,Feedlot,Ranald Ross Ferrier,Western Downs,Western Downs Asset Model,-26.9193383,151.3816538
Asset,Feedlot,FAIRMOUNT OPERATIONS PTY LTD,Western Downs,Western Downs Asset Model,-26.93479932,151.38383
Asset,Feedlot,Ranald Ross Ferrier,Western Downs,Western Downs Asset Model,-26.90753596,151.4045465
Asset,Feedlot,Brendan Scott & Jane Maree Twidale,Western Downs,Western Downs Asset Model,-26.92120747,151.4874999
Asset,Wind Farm,Goomeri Wind Farm,Western Downs,Western Downs Asset Model,-26.8,151.5
Asset,Feedlot,Layton Trevor Free and Sharalyn Jayne Free,Toowoomba,Toowoomba Asset Model,-27.96070485,151.9088322
Asset,Feedlot,Gary Riddle and Gail Mavis Riddle,Toowoomba,Toowoomba Asset Model,-27.90965957,151.7204168
Asset,Feedlot,Tramore Beef Pty Ltd,Toowoomba,Toowoomba Asset Model,-27.84573754,151.9736348
Asset,Feedlot,Canning Downs South Pty Ltd,Southern Downs,Southern Downs Asset Model,-28.40009739,152.1694115
Asset,Feedlot,BM Carr Enterprises Pty Ltd,Southern Downs,Southern Downs Asset Model,-28.33618306,152.0754209
Asset,Regional Delivery Partner,QLD Department of Agriculture and Fisheries - Warwick (Hermitage Research Station),Southern Downs,Southern Downs Asset Model,-28.20601987,152.1012126
Asset,Solar Farm,Warwick Solar Farm,Southern Downs,Southern Downs Asset Model,-28.18310757,152.0716509
Asset,Feedlot,"Clifford Ronald, Madonna Lea and Neil James Shelley",Southern Downs,Southern Downs Asset Model,-28.15052624,152.0976952
Asset,Feedlot,Philip Matthew and Lisa Anne Crothers,Southern Downs,Southern Downs Asset Model,-28.11848143,152.0309126
Asset,Wind Farm,Rabbit Ridge Wind Farm,Southern Downs,Southern Downs Asset Model,-28.50446566,151.8991085
Asset,Feedlot,Gross Meats Pty Ltd,Southern Downs,Southern Downs Asset Model,-28.33374182,152.0026465
Asset,Feedlot,RCLT Nominees Pty Ltd ATF The Rodgers Creek Land Trust,Southern Downs,Southern Downs Asset Model,-28.22268371,151.8095983
Asset,Feedlot,Vilbec Pty Ltd,Southern Downs,Southern Downs Asset Model,-28.11881411,151.8502138
Asset,Feedlot,G T Cooper,Southern Downs,Southern Downs Asset Model,-28.10443716,151.8301788
Asset,Feedlot,D J & D J Brown,Southern Downs,Southern Downs Asset Model,-28.06723607,151.9135416
Asset,Feedlot,D J & D J Brown,Southern Downs,Southern Downs Asset Model,-28.05724525,151.8973186
Asset,Feedlot,N J & M C Nolan,Southern Downs,Southern Downs Asset Model,-28.02815386,152.132295
Asset,Feedlot,Kingsford Farms Pry Ltd,Toowoomba,Toowoomba Asset Model,-28.0094424,151.7753933
Asset,Feedlot,HAMBLIN PTY. LTD.,Southern Downs,Southern Downs Asset Model,-27.99706476,151.62894
Asset,Feedlot,Strathane Holdings Pty Ltd,Toowoomba,Toowoomba Asset Model,-27.95292179,151.6291435
Asset,Feedlot,CANNING DOWNS SOUTH PTY LTD,Toowoomba,Toowoomba Asset Model,-27.93915931,151.6184152
Asset,Substation,Stanthorpe,Southern Downs,Southern Downs Asset Model,-28.6453205,151.916848
Asset,Community Energy Organisation,Granite Belt Sustainable Action Network Inc.,Southern Downs,Southern Downs Asset Model,-28.695302,151.8560036
Asset,Wind Farm,MacIntyre Wind Farm (Stage 1),Southern Downs,Southern Downs Asset Model,-28.44971662,151.67068
Asset,University,Country Universities Centre - Southern Downs (Warwick),Southern Downs,Southern Downs Asset Model,-28.21645422,152.0326666
Asset,Abattoir,John Dee Abattoir,Southern Downs,Southern Downs Asset Model,-28.19971803,152.0196169
Asset,Substation,Warwick,Southern Downs,Southern Downs Asset Model,-28.1968785,152.05077
Asset,Feedlot,C A Kelly,Southern Downs,Southern Downs Asset Model,-28.18307517,152.0298416
Asset,Health Service,Queensland Health - Woorabinda Hospital,Woorabinda,Woorabinda Asset Model,-24.13347118,149.4550495
Asset,Innovation Hub,Woorabinda Queensland Microgrid Pilot Fund - Feasibility studies,Woorabinda,Woorabinda Asset Model,-24.13485383,149.4569466
Asset,Health Service,Northside Plaza Medical Centre,Rockhampton,Rockhampton Asset Model,-23.35941031,150.5246263
Asset,Health Service,CQ Medicentre Northside,Rockhampton,Rockhampton Asset Model,-23.35940777,150.5237659
Asset,Health Service,Mount Archer Medical Centre,Rockhampton,Rockhampton Asset Model,-23.35885527,150.5269288
Asset,Health Service,Rockhampton Central Medical Centre,Rockhampton,Rockhampton Asset Model,-23.35711673,150.5220838
Asset,Wind Farm,Mount Hopeful Wind Farm,Rockhampton,Rockhampton Asset Model,-23.81161,150.559414
Asset,Fuel Terminal,Port Alma,Rockhampton,Rockhampton Asset Model,-23.58720398,150.8592453
Asset,Substation,Bouldercombe,Rockhampton,Rockhampton Asset Model,-23.53764842,150.4868646
Asset,Battery Energy Storage System,Bouldercombe,Rockhampton,Rockhampton Asset Model,-23.53644727,150.4880654
Asset,Battery Energy Storage System,Bouldercombe Battery Project,Rockhampton,Rockhampton Asset Model,-23.536419,150.488036
Asset,Substation,Bouldercombe,Rockhampton,Rockhampton Asset Model,-23.5361339,150.4869514
Asset,Solar Farm,Bouldercombe Solar Farm,Rockhampton,Rockhampton Asset Model,-23.52720538,150.4801995
Asset,Substation,Egans Hill,Rockhampton,Rockhampton Asset Model,-23.44350796,150.5011906
Asset,Health Service,The Family Practice Emu Park,Livingstone,Livingstone Asset Model,-23.25910086,150.8241447
Asset,Health Service,Total Health at Emu Park,Livingstone,Livingstone Asset Model,-23.25810269,150.8267037
Asset,Health Service,North Rockhampton Medical Centre,Rockhampton,Rockhampton Asset Model,-23.3454052,150.5363899
Asset,Substation,Pandoin,Livingstone,Livingstone Asset Model,-23.26528747,150.4708515
Asset,Major Project,Industrial land and transport precinct planning,Rockhampton,Rockhampton Asset Model,-23.44248485,150.4375307
Asset,Health Service,Gracemere Medical Centre,Rockhampton,Rockhampton Asset Model,-23.43730694,150.4560153
Asset,Health Service,Gracemere Family Practice,Rockhampton,Rockhampton Asset Model,-23.43795463,150.4563599
Asset,Abattoir,Teys Australia Rockhampton,Rockhampton,Rockhampton Asset Model,-23.3796619,150.5595809
Asset,Wind Farm,Boulder Creek Wind Farm,Rockhampton,Rockhampton Asset Model,-23.653737,150.30544
Asset,Feedlot,Seamark Pty Ltd,Rockhampton,Rockhampton Asset Model,-23.79541432,150.3473086
Asset,Health Service,Queensland Health - Mount Morgan Hospital,Rockhampton,Rockhampton Asset Model,-23.64532443,150.3928613
Asset,Health Service,Scotvale Medical Centre,Rockhampton,Rockhampton Asset Model,-23.34232082,150.5218515
Asset,Health Service,Family Practice at Glenmore | Rockhampton Doctors,Rockhampton,Rockhampton Asset Model,-23.33400598,150.5205334
Asset,University,CQUniversity - Rockhampton North,Rockhampton,Rockhampton Asset Model,-23.32630705,150.518982
Asset,Substation,Rockhampton,Rockhampton,Rockhampton Asset Model,-23.366187,150.5085245
Asset,Fuel Depot,North Rockhampton,Rockhampton,Rockhampton Asset Model,-23.36060143,150.5115509
Asset,Health Service,Dr. Lisa Plahn,Rockhampton,Rockhampton Asset Model,-23.34363357,150.516484
Asset,Major Project,Parkhurst Industrial Area,Rockhampton,Rockhampton Asset Model,-23.3196536,150.5075651
Asset,Regional Delivery Partner,QLD Department of Agriculture and Fisheries - Rockhampton,Rockhampton,Rockhampton Asset Model,-23.31303544,150.5182317
Asset,Health Service,CQ Doctors Parkhurst,Rockhampton,Rockhampton Asset Model,-23.30488727,150.5160441
Asset,Substation,Rocklands,Rockhampton,Rockhampton Asset Model,-23.4440405,150.5073645
Asset,Regional Delivery Partner,Fitzroy Basin Association Limited,Rockhampton,Rockhampton Asset Model,-23.37814341,150.5129536
Asset,Abattoir,JBS Australia Rockhampton,Livingstone,Livingstone Asset Model,-23.42222436,150.6022223
Asset,Battery Energy Storage System,Tanby Battery,Livingstone,Livingstone Asset Model,-23.22364,150.73609
Asset,Feedlot,J R Atkinson,Livingstone,Livingstone Asset Model,-22.98153313,150.088654
Asset,Major Project,Defence industry precinct development,Livingstone,Livingstone Asset Model,-22.81257146,150.132739
Asset,Feedlot,APIS CREEK HOLDINGS PTY LTD,Livingstone,Livingstone Asset Model,-23.01949272,149.5350526
Asset,Battery Energy Storage System,Clarke Creek BESS,Livingstone,Livingstone Asset Model,-22.85148356,149.4526678
Asset,Wind Farm,Clarke Creek Wind Farm,Livingstone,Livingstone Asset Model,-22.85056421,149.4534032
Asset,Renewable Energy Zone,Isaac,Livingstone,Livingstone Asset Model,-22.82280376,149.4420099
